weekstart,country,pred,actual,email_spend_eur,ppc_non_brand_spend_eur,ppc_brand_spend_eur,shop_other_spend_eur,trivago_spend_eur,tripadvisor_spend_eur,googleha_spend_eur,remarketing_spend_eur,display_spend_eur,yt_spend_eur,fb_spend_eur,olv_spend_eur,brandtv_spend_eur,drtv_spend_eur,ooh_spend_eur,radio_spend_eur,print_spend_eur,cinema_spend_eur,baseline
2016-12-19,de,313265.86103950586,301457.0,0.0,281142.7088077109,0.0,234432.78157520207,23756.573488680006,174977.35890853775,185358.79398299812,145327.12751493984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-26,de,408557.97853951115,393157.0,0.0,369308.70534558967,0.0,311945.5853566829,32117.149392112915,233144.8583470657,245743.0329626819,193272.2351153989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-02,de,555300.1929903572,562934.0,0.0,504211.9805558719,0.0,428668.85154406674,44904.5415383153,325267.0011519213,338658.6981315362,268823.3225036215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-09,de,569251.0186838513,575123.0,0.0,516652.4263009544,0.0,443737.9772137963,46017.75478537718,333753.907324509,347834.26164497336,273989.7291299215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-16,de,553073.7815703679,552493.0,0.0,501507.64928289916,0.0,432023.17564803315,44634.2771806909,324300.1066618793,337410.83886203734,265267.3687105284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-23,de,552933.1211787965,545770.0,0.0,501439.2614013862,0.0,431550.4141065327,44285.90706939279,321966.6887930039,336777.3660002443,266042.7734279565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-30,de,559549.626092517,563644.0,0.0,507670.0543176513,0.0,435775.99385349813,45037.71043014346,326132.4708346273,340549.97229121,273130.2104509353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-06,de,552009.2562598784,555568.0,0.0,500433.22420364904,0.0,429136.8579498399,44144.68408902909,322106.76725208276,335865.47233968024,267528.7719696105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-13,de,536697.1989864095,535336.0,0.0,486154.90433091985,0.0,415636.882372259,42192.94012042298,310633.71561250906,325502.12356081937,262194.99962737644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-20,de,530340.4414983087,524655.0,0.0,480489.3958003328,0.0,408987.3891193323,41350.01467238314,307021.8876753192,321107.7964351417,264996.2916167714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-27,de,566805.7017645052,553244.0,0.0,514265.80951319746,0.0,437957.2455175406,44997.691342139035,327048.1087888732,344166.3979407203,286948.10870240815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
