weekstart,country,pred,actual,email_spend_eur,ppc_non_brand_spend_eur,ppc_brand_spend_eur,shop_other_spend_eur,trivago_spend_eur,tripadvisor_spend_eur,googleha_spend_eur,remarketing_spend_eur,display_spend_eur,yt_spend_eur,fb_spend_eur,olv_spend_eur,brandtv_spend_eur,drtv_spend_eur,ooh_spend_eur,radio_spend_eur,print_spend_eur,cinema_spend_eur,baseline
2016-10-17,us,591038.3540442651,583611.0,0.0,86263.2819152234,13342.689968452323,0.0,63285.06032210658,5656.51357917604,42790.74756275932,24283.502748095663,2318.2044160948135,0.0,419.87055142689496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352678.4829809301
2016-10-24,us,567829.4625848109,557288.0,0.0,84276.43166706304,13096.220697058248,0.0,62307.83181094896,5130.793789328425,39222.34163114964,20574.55659287423,2696.404598476598,0.0,450.44266311323736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340074.43913479854
2016-10-31,us,561412.6230863247,576955.0,0.0,85256.00936382567,12746.024114359636,0.0,67292.35716946248,5519.119671194465,40591.40043816413,18522.6796455516,916.489806978032,0.0,498.0285033911932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330070.51437339745
2016-11-07,us,597383.9398593863,566910.0,0.0,89859.75581132784,13344.911844283575,0.0,64630.814246803406,5625.526016054675,46770.90470739186,23607.174299666774,1063.0751076133456,0.0,863.2212636544136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351618.5565625904
2016-11-14,us,598127.3866798419,591559.0,0.0,91797.5777982091,13861.333518088795,0.0,60275.91720560845,5502.43567942176,51958.78557904274,23807.40557084931,203.84380546736065,0.0,472.8755892653717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350247.211933889
2016-11-21,us,507982.3523794148,505183.0,0.0,78966.03881697438,11480.724987016234,0.0,47820.3228904173,4720.142633537878,41244.45584142988,16014.503656932851,4015.2716063758708,0.0,504.490637743962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303216.4013089864
2016-11-28,us,549055.6095621947,563666.0,0.0,92160.12852417427,12401.282330796588,0.0,51905.94224062102,6164.690811302513,51277.3254163987,22856.890877139755,8892.237514180713,0.0,203.25281946291216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303193.8590281182
2016-12-05,us,541762.2199435261,542112.0,0.0,92191.44686987274,11488.524558100966,0.0,47766.54561443941,5597.370585351833,53503.07365241379,24590.59319788008,8852.036186799989,0.0,7.634868369321339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297764.99441029795
2016-12-12,us,539988.6195767,544014.0,0.0,91147.01681139256,10691.42964332609,0.0,58522.53621635161,5964.415230174083,51074.138512186066,25093.092386726115,12177.70622424176,0.0,5.418241158360615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285312.8663111434
2016-12-19,us,517227.8450615489,511658.0,0.0,88017.27363869722,11495.289573662216,0.0,58275.459071352496,5639.745843845769,46094.066985504,22600.979644470382,16671.809660678497,0.0,2088.633240586845,0.15435122640337795,0.0,0.0,0.0,0.0,0.0,0.0,266344.4330515251
2016-12-26,us,673771.3680580944,673550.0,0.0,130035.37790039717,14649.354154204833,0.0,83783.61890541483,7921.870539432275,68583.81010107836,27250.8056597542,16630.81636831758,0.0,2833.9971783781657,0.23820604116190225,0.0,0.0,0.0,0.0,0.0,0.0,322081.47904507583
2017-01-02,us,683280.9477329655,697256.0,0.0,132468.15391839854,15132.454650883214,0.0,89683.61321032315,10402.98021535948,69178.23890305171,30962.690199736273,0.0,0.0,0.3820630684494972,723.0727898806799,0.0,0.0,0.0,0.0,0.0,0.0,334729.36178226396
2017-01-09,us,679409.0231595349,694709.0,0.0,125183.22267204418,14750.96311267442,0.0,94452.58987909171,10073.099009480444,67596.408756066,30901.958997433423,0.0,0.0,0.21316974214278162,805.3601995335193,0.0,0.0,0.0,0.0,0.0,0.0,335645.20736346906
2017-01-16,us,670939.409983169,675464.0,0.0,119669.0662821565,14917.837277361425,0.0,85032.93263652432,10466.44533387979,64506.49368802318,32195.125878533,0.0,0.0,0.06808301876299083,988.1939861364663,0.0,0.0,0.0,0.0,0.0,0.0,343163.2468175356
2017-01-23,us,681354.9813543936,671714.0,0.0,120512.13973873807,18642.35997449991,0.0,75721.81873886229,9876.768583278288,62545.48035168322,37167.50418584712,0.0,0.0,0.03743533103261143,64.7792553754989,0.0,0.0,0.0,0.0,0.0,0.0,356824.0930907782
2017-01-30,us,684114.85914407,680988.0,0.0,125922.02633929194,17392.79722096119,0.0,62140.908489551395,10319.642269991338,59655.251795517164,42332.94572606147,0.0,0.0,0.051191094680689275,10.708209004253149,0.0,0.0,0.0,0.0,0.0,0.0,366340.5279025965
2017-02-06,us,754809.6254731014,718758.0,0.0,129441.5554737642,17634.919490504777,0.0,62894.2939093709,11214.159024437773,69369.81525248603,42651.458754771855,0.0,0.0,0.08404811949003488,19.00379519117996,0.0,44594.80740606086,0.0,0.0,0.0,0.0,376989.5283183943
2017-02-13,us,751075.7309846734,739006.0,0.0,134425.21527742594,16422.293388176477,0.0,57396.46173529327,10211.785602259217,76193.69746826147,39535.681836979,0.0,0.0,0.48231092432979494,18.23755175282713,0.0,45562.59112122201,0.0,0.0,0.0,0.0,371309.28469237883
2017-02-20,us,790777.7278159831,792890.0,0.0,148286.77084558515,17451.31099090958,0.0,51831.6630526511,10570.240901601734,80454.23099567357,53078.6700366576,0.0,0.0,0.2902933197328821,1.2514852135209367,0.0,48594.835271792486,0.0,0.0,0.0,0.0,380508.46394257864
2017-02-27,us,882746.3536670937,855471.0,0.0,157237.1409098123,19952.68771272665,0.0,97548.86927303113,12067.923090702156,83876.77145300095,71949.09102324513,0.0,0.0,0.08916670526377857,72.0600492315134,0.0,50985.58328075323,0.0,0.0,0.0,0.0,389056.13770788535
2017-03-06,us,905147.2897862159,907018.0,0.0,169003.04622801847,19344.986395465094,0.0,101964.4518982094,11719.079539783997,99562.00687282917,71863.69958342519,263.2606128985062,0.0,2.0841105048311874,1255.4775042376714,0.0,37589.63546794548,0.0,0.0,0.0,0.0,392579.56157289806
2017-03-13,us,884367.1897787438,904135.0,0.0,161407.83476050664,17284.58522778831,0.0,105348.60884610843,11583.286392025766,96438.42256711575,71863.69958342519,289.7431981356349,0.0,5.779221208184026,2023.794468658627,0.0,30070.583480221685,0.0,0.0,0.0,0.0,388050.85203354957
